date,home_team,away_team,team,scorer,minute,own_goal,penalty
,Portugal,Suiza,Suiza,Georges Vuilleumier,21.0,False,False
,Portugal,Suiza,Suiza,Georges Vuilleumier,35.0,False,False
,Scotland,Alemania,Alemania,Gerd Müller,39.0,False,False
,Scotland,Alemania,Scotland,Bobby Murdoch,85.0,False,False
,Cyprus,Austria,Austria,Wilhelm Kreuz,27.0,False,False
,Cyprus,Austria,Austria,Helmut Redl,55.0,False,False
,Haití,Estados Unidos,Haití,Joseph Obas,8.0,False,False
,Haití,Estados Unidos,Haití,Guy Saint-Vil,54.0,False,False
,España,Yugoslavia,España,Miguel Ángel Bustillo,20.0,False,False
,España,Yugoslavia,España,Amancio Amaro,27.0,False,False
1969-04-05,Portugal,Greece,Portugal,Eusébio,82.0,False,False
1969-04-05,Portugal,Greece,Portugal,Fernando Peres,86.0,False,False
1969-07-05,Países Bajos,Polonia,Países Bajos,Sjaak Roggeveen,90.0,False,False
1969-10-05,Alemania,Austria,Alemania,Gerd Müller,88.0,False,False
1969-10-05,Nigeria,Ghana,Ghana,Abekah Ankrah,18.0,False,False
1969-11-05,Estados Unidos,Haití,Haití,Guy Saint-Vil,43.0,False,False
,Scotland,Cyprus,Scotland,Eddie Gray,15.0,False,False
,Scotland,Cyprus,Scotland,Billy McNeill,20.0,False,False
,Scotland,Cyprus,Scotland,Colin Stein,28.0,False,False
,Scotland,Cyprus,Scotland,Colin Stein,49.0,False,False
,Scotland,Cyprus,Scotland,Colin Stein,59.0,False,False
,Scotland,Cyprus,Scotland,Colin Stein,67.0,False,False
,Scotland,Cyprus,Scotland,Willie Henderson,70.0,False,False
,Scotland,Cyprus,Scotland,Tommy Gemmell,76.0,False,False
,Ghana,Nigeria,Ghana,Emmanuel Ola,41.0,False,False
,Alemania,Cyprus,Alemania,Gerd Müller,3.0,False,False
,Alemania,Cyprus,Alemania,Wolfgang Overath,5.0,False,False
,Alemania,Cyprus,Alemania,Wolfgang Overath,12.0,False,False
,Alemania,Cyprus,Alemania,Helmut Haller,17.0,False,False
,Alemania,Cyprus,Alemania,Max Lorenz,32.0,False,False
,Alemania,Cyprus,Alemania,Sigfried Held,41.0,False,False
,Alemania,Cyprus,Alemania,Gerd Müller,44.0,False,False
,Alemania,Cyprus,Alemania,Helmut Haller,46.0,False,False
,Alemania,Cyprus,Alemania,Gerd Müller,48.0,False,False
,Alemania,Cyprus,Alemania,Horst-Dieter Höttges,51.0,False,False
,Alemania,Cyprus,Alemania,Wolfgang Overath,63.0,False,False
,Alemania,Cyprus,Alemania,Gerd Müller,85.0,False,False
,Túnez,Marruecos,Túnez,Tahar Chaïbi,3.0,False,False
,Túnez,Marruecos,Marruecos,Moulay Khanousi,27.0,False,False
,Túnez,Marruecos,Marruecos,Houmane Jarir,53.0,False,False
,Túnez,Marruecos,Túnez,Abdesselem Cheman,87.0,False,False
,Noruega,Suecia,Suecia,Örjan Persson,21.0,False,False
,Noruega,Suecia,Suecia,Leif Eriksson,26.0,False,False
,Noruega,Suecia,Suecia,Ove Kindvall,36.0,False,False
,Noruega,Suecia,Suecia,Ove Grahn,47.0,False,False
,Noruega,Suecia,Suecia,Roland Grip,49.0,False,False
,Noruega,Suecia,Noruega,Ola Dybwad-Olsen,53.0,False,False
,Noruega,Suecia,Noruega,Ola Dybwad-Olsen,83.0,False,False
1969-06-07,Ecuador,Uruguay,Uruguay,Rúben Bareño,31.0,False,False
1969-06-07,Ecuador,Uruguay,Uruguay,Oscar Zubía,60.0,False,False
,Uruguay,Ecuador,Uruguay,Atilio Ancheta,76.0,False,False
,Bolivia,Argentina,Argentina,Aníbal Tarabini,43.0,False,False
,Chile,Ecuador,Ecuador,Félix Lasso,89.0,False,False
,Colombia,Venezuela,Colombia,Jaime González,34.0,False,False
,Colombia,Venezuela,Colombia,Jaime González,56.0,False,False
,Colombia,Venezuela,Colombia,Hermenegildo Segrera,76.0,False,False
1969-02-08,Venezuela,Colombia,Colombia,Javier Tamayo,61.0,False,False
1969-03-08,Ecuador,Chile,Ecuador,Tom Rodríguez,16.0,False,False
1969-06-08,Colombia,Brasil,Brasil,Tostão,37.0,False,False
1969-06-08,Colombia,Brasil,Brasil,Tostão,44.0,False,False
1969-06-08,Venezuela,Paraguay,Paraguay,Pablo Rojas,38.0,False,False
1969-06-08,Venezuela,Paraguay,Paraguay,Alcides Sosa,53.0,False,False
1969-10-08,Colombia,Paraguay,Paraguay,Aurelio Martínez,57.0,False,False
1969-10-08,Uruguay,Chile,Uruguay,Julio César Cortés,44.0,False,False
1969-10-08,Uruguay,Chile,Uruguay,Pedro Rocha,90.0,False,False
1969-10-08,Venezuela,Brasil,Brasil,Tostão,60.0,False,False
1969-10-08,Venezuela,Brasil,Brasil,Pelé,71.0,False,False
1969-10-08,Venezuela,Brasil,Brasil,Tostão,72.0,False,False
1969-10-08,Venezuela,Brasil,Brasil,Tostão,74.0,False,False
1969-10-08,Venezuela,Brasil,Brasil,Pelé,75.0,False,False
,Paraguay,Brasil,Brasil,Valentín Mendoza,70.0,False,False
,Paraguay,Brasil,Brasil,Jairzinho,81.0,False,False
,Paraguay,Brasil,Brasil,Eduardo Antunes Coimbra,90.0,False,False
,Brasil,Colombia,Brasil,Tostão,15.0,False,False
,Brasil,Colombia,Colombia,Orlando Mesa,18.0,False,False
,Brasil,Colombia,Brasil,Tostão,40.0,False,False
,Brasil,Colombia,Brasil,Eduardo Antunes Coimbra,48.0,False,False
,Brasil,Colombia,Brasil,Pelé,60.0,False,False
,Brasil,Colombia,Brasil,Rivellino,86.0,False,False
,Brasil,Colombia,Brasil,Jairzinho,88.0,False,False
,Brasil,Colombia,Colombia,Jorge Ramírez Gallego,89.0,False,False
,Paraguay,Venezuela,Paraguay,Lorenzo Gimenez,11.0,False,False
,Argentina,Bolivia,Argentina,Rafael Albrecht,62.0,False,False
,Brasil,Venezuela,Brasil,Tostão,3.0,False,False
,Brasil,Venezuela,Brasil,Tostão,22.0,False,False
,Brasil,Venezuela,Brasil,Tostão,24.0,False,False
,Brasil,Venezuela,Brasil,Jairzinho,30.0,False,False
,Brasil,Venezuela,Brasil,Pelé,45.0,False,False
,Brasil,Venezuela,Brasil,Pelé,69.0,False,False
,Paraguay,Colombia,Paraguay,Saturnino Arrúa,38.0,False,False
,Paraguay,Colombia,Paraguay,Saturnino Arrúa,49.0,False,False
,Paraguay,Colombia,Colombia,Hermenegildo Segrera,83.0,False,False
,Argentina,Perú,Argentina,Rafael Albrecht,80.0,False,False
,Argentina,Perú,Argentina,Alberto Rendo,89.0,False,False
,Brasil,Paraguay,Brasil,Pelé,68.0,False,False
1969-07-09,Polonia,Países Bajos,Países Bajos,Henk Wery,20.0,False,False
1969-10-09,Noruega,Francia,Francia,Hervé Revelli,9.0,False,False
1969-10-09,Noruega,Francia,Francia,Hervé Revelli,48.0,False,False
1969-10-09,Noruega,Francia,Francia,Hervé Revelli,77.0,False,False
1969-10-09,Noruega,Francia,Noruega,Ola Dybwad-Olsen,90.0,False,False
,Haití,El Salvador,Haití,Guy François,,False,False
,Marruecos,Nigeria,Marruecos,Mohammed El Filali,50.0,False,False
,Marruecos,Nigeria,Marruecos,Ahmed Faras,63.0,False,False
,El Salvador,Haití,Haití,Jean-Claude Désir,20.0,False,False
,El Salvador,Haití,Haití,Guy François,40.0,False,False
,El Salvador,Haití,Haití,Claude Barthélemy,44.0,False,False
1969-10-10,Japón,Australia,Australia,Tom McColl,5.0,False,False
1969-10-10,Japón,Australia,Japón,Masashi Watanabe,11.0,False,False
1969-10-10,Japón,Australia,Australia,Aritatsu Ogi,68.0,False,False
1969-10-10,Japón,Australia,Australia,Ray Baartz,69.0,False,False
1969-12-10,Corea del Sur,Japón,Corea del Sur,Kim Ki-bok,8.0,False,False
1969-12-10,Corea del Sur,Japón,Japón,Teruki Miyamoto,34.0,False,False
1969-12-10,Corea del Sur,Japón,Corea del Sur,Park Soo-Il,39.0,False,False
1969-12-10,Corea del Sur,Japón,Japón,Yasuyuki Kuwahara,50.0,False,False
,Corea del Sur,Australia,Australia,Johnny Watkiss,37.0,False,False
,Corea del Sur,Australia,Corea del Sur,Lee Yi-woo,45.0,False,False
,Corea del Sur,Australia,Australia,Tom McColl,82.0,False,False
,Greece,Suiza,Suiza,Fritz Künzli,77.0,False,False
,España,Finland,España,Pirri,5.0,False,False
,España,Finland,España,José Eulogio Gárate,18.0,False,False
,España,Finland,España,Manuel Velázquez,21.0,False,False
,España,Finland,España,José Eulogio Gárate,42.0,False,False
,España,Finland,España,Amancio Amaro,44.0,False,False
,España,Finland,España,Joaquín Sierra,86.0,False,False
,Suecia,Francia,Suecia,Ove Kindvall,32.0,False,False
,Suecia,Francia,Suecia,Ove Kindvall,65.0,False,False
,Australia,Japón,Japón,Teruki Miyamoto,4.0,False,False
,Australia,Japón,Australia,Tom McColl,39.0,False,False
,Corea del Sur,Japón,Corea del Sur,Jeong Gang-Ji,17.0,False,False
,Corea del Sur,Japón,Corea del Sur,Jeong Gang-Ji,40.0,False,False
,Corea del Sur,Australia,Corea del Sur,Park Soo-Il,29.0,False,False
,Corea del Sur,Australia,Australia,Ray Baartz,58.0,False,False
,Alemania,Scotland,Scotland,Jimmy Johnstone,3.0,False,False
,Alemania,Scotland,Alemania,Klaus Fichtel,37.0,False,False
,Alemania,Scotland,Alemania,Gerd Müller,59.0,False,False
,Alemania,Scotland,Scotland,Alan Gilzean,62.0,False,False
,Alemania,Scotland,Alemania,Reinhard Libuda,79.0,False,False
,Países Bajos,Bulgaria,Países Bajos,Wietse Veenstra,35.0,False,False
,Marruecos,Sudan,Marruecos,Mohammed El Filali,41.0,False,False
,Marruecos,Sudan,Marruecos,Houmane Jarir,76.0,False,False
,Marruecos,Sudan,Marruecos,Houmane Jarir,86.0,False,False
1969-01-11,Francia,Suecia,Francia,Jean-Claude Bras,39.0,False,False
1969-01-11,Francia,Suecia,Francia,Jean Djorkaeff,41.0,False,False
1969-01-11,Francia,Suecia,Francia,Jean-Claude Bras,43.0,False,False
1969-02-11,Suiza,Portugal,Portugal,Eusébio,40.0,False,False
1969-02-11,Suiza,Portugal,Suiza,Fritz Künzli,88.0,False,False
1969-05-11,Austria,Scotland,Austria,Helmut Redl,15.0,False,False
1969-05-11,Austria,Scotland,Austria,Helmut Redl,52.0,False,False
,Turquía,Russia,Turquía,Ender Konca,24.0,False,False
,Zimbabwe,Australia,Australia,Tom McColl,68.0,False,False
,Costa Rica,Curaçao,Curaçao,Ismael Croes,30.0,False,False
,México,Jamaica,México,Francisco Mancilla,15.0,False,False
,México,Jamaica,México,Alfonso Sabater,83.0,False,False
,Guatemala,Curaçao,Curaçao,Carlos Regales,22.0,False,False
,Zimbabwe,Australia,Australia,Johnny Warren,17.0,False,False
,Zimbabwe,Australia,Australia,Phillemon Tegire,22.0,False,False
,Zimbabwe,Australia,Australia,Willie Rutherford,57.0,False,False
1969-02-12,Curaçao,Trinidad And Tobago,Curaçao,Melvin Loefstok,11.0,False,False
1969-02-12,Curaçao,Trinidad And Tobago,Curaçao,Melvin Loefstok,49.0,False,False
1969-02-12,Curaçao,Trinidad And Tobago,Curaçao,Martijn,65.0,False,False
1969-04-12,México,Curaçao,Curaçao,Adelbert Toppenberg,42.0,False,False
1969-04-12,México,Curaçao,Curaçao,Adelbert Toppenberg,65.0,False,False
1969-04-12,México,Curaçao,México,José Álvarez Crespo,69.0,False,False
1969-04-12,México,Curaçao,México,Leopoldo Barba,71.0,False,False
1969-06-12,Jamaica,Curaçao,Curaçao,Carlos Regales,6.0,False,False
1969-06-12,Jamaica,Curaçao,Curaçao,Martijn,48.0,False,False
,Australia,Israel,Australia,Johnny Watkiss,88.0,False,False
1970-06-02,Cameroon,Costa de Marfil,Costa de Marfil,Laurent Pokou,25.0,False,False
1970-06-02,Cameroon,Costa de Marfil,Costa de Marfil,Laurent Pokou,45.0,False,False
1970-07-02,RD Congo,Ghana,Ghana,Kwasi Owusu,29.0,False,False
1970-07-02,RD Congo,Ghana,Ghana,Kwasi Owusu,32.0,False,False
1970-07-02,Egipto,Guinea,Egipto,Ali Abo Greisha,5.0,False,False
1970-07-02,Egipto,Guinea,Egipto,Ali Abo Greisha,10.0,False,False
1970-07-02,Egipto,Guinea,Egipto,Taha Basry,66.0,False,False
1970-07-02,Egipto,Guinea,Egipto,Hassan El-Shazly,73.0,False,False
1970-08-02,Sudan,Costa de Marfil,Costa de Marfil,François Tahi,89.0,False,False
1970-09-02,RD Congo,Guinea,RD Congo,André Kalonzo,70.0,False,False
1970-09-02,RD Congo,Guinea,RD Congo,Léon Mungamuni,72.0,False,False
1970-09-02,Egipto,Ghana,Ghana,Ibrahim Sunday,60.0,False,False
1970-09-02,Egipto,Ghana,Egipto,Sayed Abdel Razek,70.0,False,False
1970-10-02,Ethiopia,Costa de Marfil,Costa de Marfil,Diomandé Losseni,16.0,False,False
1970-10-02,Ethiopia,Costa de Marfil,Costa de Marfil,Laurent Pokou,21.0,False,False
1970-10-02,Ethiopia,Costa de Marfil,Costa de Marfil,Laurent Pokou,60.0,False,False
1970-10-02,Ethiopia,Costa de Marfil,Costa de Marfil,Laurent Pokou,71.0,False,False
1970-10-02,Ethiopia,Costa de Marfil,Costa de Marfil,Laurent Pokou,80.0,False,False
1970-10-02,Ethiopia,Costa de Marfil,Costa de Marfil,Laurent Pokou,87.0,False,False
1970-11-02,RD Congo,Egipto,Egipto,Ali Abo Greisha,71.0,False,False
1970-11-02,Ghana,Guinea,Ghana,Kwasi Owusu,50.0,False,False
,Ghana,Costa de Marfil,Ghana,Ibrahim Sunday,21.0,False,False
,Ghana,Costa de Marfil,Costa de Marfil,Diomandé Losseni,78.0,False,False
,Ghana,Costa de Marfil,Ghana,Malik Jabir,100.0,False,False
,Sudan,Egipto,Egipto,Hassan El-Shazly,84.0,False,False
,Egipto,Costa de Marfil,Egipto,Hassan El-Shazly,3.0,False,False
,Egipto,Costa de Marfil,Egipto,Hassan El-Shazly,14.0,False,False
,Egipto,Costa de Marfil,Egipto,Hassan El-Shazly,50.0,False,False
,Egipto,Costa de Marfil,Costa de Marfil,Laurent Pokou,72.0,False,False
1970-02-06,Inglaterra,Romania,Inglaterra,Geoff Hurst,65.0,False,False
1970-02-06,Israel,Uruguay,Uruguay,Ildo Maneiro,23.0,False,False
1970-02-06,Israel,Uruguay,Uruguay,Juan Mujica,50.0,False,False
1970-03-06,Bélgica,El Salvador,Bélgica,Wilfried Van Moer,12.0,False,False
1970-03-06,Bélgica,El Salvador,Bélgica,Wilfried Van Moer,54.0,False,False
1970-03-06,Bélgica,El Salvador,Bélgica,Raoul Lambert,76.0,False,False
1970-03-06,Brasil,Czechoslovakia,Brasil,Rivellino,24.0,False,False
1970-03-06,Brasil,Czechoslovakia,Brasil,Pelé,59.0,False,False
1970-03-06,Brasil,Czechoslovakia,Brasil,Jairzinho,61.0,False,False
1970-03-06,Brasil,Czechoslovakia,Brasil,Jairzinho,83.0,False,False
1970-03-06,Alemania,Marruecos,Marruecos,Houmane Jarir,21.0,False,False
1970-03-06,Alemania,Marruecos,Alemania,Uwe Seeler,56.0,False,False
1970-03-06,Alemania,Marruecos,Alemania,Gerd Müller,80.0,False,False
1970-06-06,Bélgica,Russia,Bélgica,Raoul Lambert,86.0,False,False
1970-07-06,Brasil,Inglaterra,Brasil,Jairzinho,59.0,False,False
1970-07-06,Bulgaria,Alemania,Alemania,Reinhard Libuda,20.0,False,False
1970-07-06,Bulgaria,Alemania,Alemania,Gerd Müller,27.0,False,False
1970-07-06,Bulgaria,Alemania,Alemania,Gerd Müller,52.0,False,False
1970-07-06,Bulgaria,Alemania,Alemania,Uwe Seeler,67.0,False,False
1970-07-06,Bulgaria,Alemania,Alemania,Gerd Müller,88.0,False,False
1970-07-06,Israel,Suecia,Suecia,Tom Turesson,53.0,False,False
1970-07-06,México,El Salvador,México,Javier Valdivia,45.0,False,False
1970-07-06,México,El Salvador,México,Javier Valdivia,46.0,False,False
1970-07-06,México,El Salvador,México,Javier Fragoso,58.0,False,False
1970-07-06,México,El Salvador,México,Juan Ignacio Basaguren,83.0,False,False
1970-10-06,Brasil,Romania,Brasil,Pelé,19.0,False,False
1970-10-06,Brasil,Romania,Brasil,Jairzinho,22.0,False,False
1970-10-06,Brasil,Romania,Brasil,Pelé,67.0,False,False
1970-10-06,Alemania,Perú,Alemania,Gerd Müller,19.0,False,False
1970-10-06,Alemania,Perú,Alemania,Gerd Müller,26.0,False,False
1970-10-06,Alemania,Perú,Alemania,Gerd Müller,39.0,False,False
1970-10-06,Suecia,Uruguay,Suecia,Ove Grahn,90.0,False,False
1970-11-06,Bulgaria,Marruecos,Marruecos,Maouhoub Ghazouani,61.0,False,False
1970-11-06,Czechoslovakia,Inglaterra,Inglaterra,Allan Clarke,50.0,False,False
1970-11-06,México,Bélgica,México,Gustavo Peña,14.0,False,False
,Brasil,Perú,Brasil,Rivellino,11.0,False,False
,Brasil,Perú,Brasil,Tostão,15.0,False,False
,Brasil,Perú,Brasil,Tostão,52.0,False,False
,Brasil,Perú,Brasil,Jairzinho,75.0,False,False
,Inglaterra,Alemania,Inglaterra,Alan Mullery,31.0,False,False
,Inglaterra,Alemania,Inglaterra,Martin Peters,49.0,False,False
,Inglaterra,Alemania,Alemania,Franz Beckenbauer,68.0,False,False
,Inglaterra,Alemania,Alemania,Uwe Seeler,82.0,False,False
,Inglaterra,Alemania,Alemania,Gerd Müller,108.0,False,False
,México,Italia,México,José Luis González Dávila,13.0,False,False
,Russia,Uruguay,Uruguay,Víctor Espárrago,117.0,False,False
,Brasil,Uruguay,Uruguay,Luis Cubilla,19.0,False,False
,Brasil,Uruguay,Brasil,Clodoaldo,44.0,False,False
,Brasil,Uruguay,Brasil,Jairzinho,76.0,False,False
,Brasil,Uruguay,Brasil,Rivellino,89.0,False,False
,Alemania,Italia,Alemania,Karl-Heinz Schnellinger,90.0,False,False
,Alemania,Italia,Alemania,Gerd Müller,94.0,False,False
,Alemania,Italia,Alemania,Gerd Müller,110.0,False,False
,Alemania,Uruguay,Alemania,Wolfgang Overath,26.0,False,False
,Brasil,Italia,Brasil,Pelé,18.0,False,False
,Brasil,Italia,Brasil,Gérson,65.0,False,False
,Brasil,Italia,Brasil,Jairzinho,71.0,False,False
,Brasil,Italia,Brasil,Carlos Alberto Torres,86.0,False,False
1970-07-10,Noruega,Hungary,Noruega,Odd Iversen,50.0,False,False
1970-11-10,Países Bajos,Yugoslavia,Países Bajos,Rinus Israël,50.0,False,False
,Dinamarca,Portugal,Portugal,Jacinto João,40.0,False,False
,Republic Of Ireland,Suecia,Suecia,Dan Brzokoupil,61.0,False,False
,Alemania,Turquía,Turquía,Kamuran Yavuz,15.0,False,False
,Alemania,Turquía,Alemania,Gerd Müller,37.0,False,False
,Suecia,Republic Of Ireland,Suecia,Tom Turesson,74.0,False,False
,Austria,Italia,Austria,Thomas Parits,29.0,False,False
1970-11-11,Francia,Noruega,Francia,Louis Floch,30.0,False,False
1970-11-11,Francia,Noruega,Francia,Georges Lech,55.0,False,False
1970-11-11,Francia,Noruega,Francia,Michel Mézy,63.0,False,False
1970-11-11,Francia,Noruega,Noruega,Olav Nilsen,79.0,False,False
1970-11-11,Scotland,Dinamarca,Scotland,John O'Hare,13.0,False,False
1970-11-11,España,Northern Ireland,España,Carles Rexach,39.0,False,False
1970-11-11,España,Northern Ireland,España,Pirri,60.0,False,False
1970-11-11,España,Northern Ireland,España,Luis Aragonés,75.0,False,False
,Bulgaria,Noruega,Noruega,Tor Fuglset,83.0,False,False
,Bélgica,Dinamarca,Bélgica,Johan Devrindt,17.0,False,False
,Bélgica,Dinamarca,Bélgica,Johan Devrindt,37.0,False,False
,Turquía,Albania,Turquía,Metin Kurt,4.0,False,False
,Turquía,Albania,Turquía,Cemil Turan,43.0,False,False
,Greece,Suiza,Suiza,Kurt Müller,85.0,False,False
,Malta,Suiza,Suiza,René-Pierre Quentin,49.0,False,False
,Malta,Suiza,Suiza,Fritz Künzli,57.0,False,False
1971-03-02,Bélgica,Scotland,Bélgica,Ronnie McKinnon,39.0,False,False
1971-03-02,Bélgica,Scotland,Bélgica,Paul Van Himst,57.0,False,False
1971-03-02,Bélgica,Scotland,Bélgica,Paul Van Himst,85.0,False,False
1971-03-02,Malta,Inglaterra,Inglaterra,Martin Peters,35.0,False,False
,Albania,Alemania,Alemania,Gerd Müller,38.0,False,False
,Bélgica,Portugal,Bélgica,Raoul Lambert,14.0,False,False
,Bélgica,Portugal,Bélgica,Raoul Lambert,64.0,False,False
,Bélgica,Portugal,Bélgica,André De Nul,75.0,False,False
,Países Bajos,Luxembourg,Países Bajos,Willi Lippens,26.0,False,False
,Países Bajos,Luxembourg,Países Bajos,Piet Keizer,53.0,False,False
,Países Bajos,Luxembourg,Países Bajos,Johan Cruyff,59.0,False,False
,Países Bajos,Luxembourg,Países Bajos,Johan Cruyff,69.0,False,False
,Países Bajos,Luxembourg,Países Bajos,Piet Keizer,80.0,False,False
,Países Bajos,Luxembourg,Países Bajos,Wim Suurbier,83.0,False,False
,Inglaterra,Greece,Inglaterra,Martin Chivers,23.0,False,False
,Inglaterra,Greece,Inglaterra,Geoff Hurst,68.0,False,False
,Inglaterra,Greece,Inglaterra,Francis Lee,87.0,False,False
,Portugal,Scotland,Portugal,Pat Stanton,22.0,False,False
,Portugal,Scotland,Portugal,Eusébio,83.0,False,False
,Suiza,Malta,Suiza,Rolf Blättler,14.0,False,False
,Suiza,Malta,Suiza,Fritz Künzli,17.0,False,False
,Suiza,Malta,Suiza,René-Pierre Quentin,26.0,False,False
,Suiza,Malta,Suiza,Roland Citherlet,28.0,False,False
,Suiza,Malta,Suiza,Kurt Müller,30.0,False,False
,Hungary,Francia,Francia,Hervé Revelli,64.0,False,False
,Turquía,Alemania,Alemania,Gerd Müller,43.0,False,False
,Turquía,Alemania,Alemania,Gerd Müller,47.0,False,False
,Turquía,Alemania,Alemania,Horst Köppel,73.0,False,False
1971-09-05,Cyprus,España,España,Pirri,3.0,False,False
1971-09-05,Cyprus,España,España,José Luis Violeta,86.0,False,False
1971-12-05,Inglaterra,Malta,Inglaterra,Martin Chivers,1.0,False,False
1971-12-05,Inglaterra,Malta,Inglaterra,Francis Lee,41.0,False,False
1971-12-05,Inglaterra,Malta,Inglaterra,Allan Clarke,46.0,False,False
1971-12-05,Inglaterra,Malta,Inglaterra,Martin Chivers,47.0,False,False
1971-12-05,Inglaterra,Malta,Inglaterra,Chris Lawler,74.0,False,False
1971-12-05,Portugal,Dinamarca,Portugal,Rui Rodrigues,17.0,False,False
1971-12-05,Portugal,Dinamarca,Portugal,Eusébio,42.0,False,False
1971-12-05,Portugal,Dinamarca,Portugal,Vítor Baptista,47.0,False,False
1971-12-05,Portugal,Dinamarca,Portugal,Vítor Baptista,49.0,False,False
1971-12-05,Portugal,Dinamarca,Portugal,Erik Sandvad,87.0,False,False
1971-12-05,Suiza,Greece,Suiza,Karl Odermatt,73.0,False,False
,Dinamarca,Bélgica,Bélgica,Johan Devrindt,65.0,False,False
,Dinamarca,Bélgica,Bélgica,Johan Devrindt,75.0,False,False
,Suecia,Austria,Suecia,Jan Olsson,62.0,False,False
,Republic Of Ireland,Austria,Austria,Johann Schmidradner,4.0,False,False
,Republic Of Ireland,Austria,Austria,Karl Kodat,11.0,False,False
,Republic Of Ireland,Austria,Austria,Tony Dunne,31.0,False,False
,Republic Of Ireland,Austria,Austria,August Starek,71.0,False,False
,Russia,España,España,Carles Rexach,88.0,False,False
1971-09-06,Noruega,Bulgaria,Noruega,Odd Iversen,80.0,False,False
1971-12-06,Alemania,Albania,Alemania,Günter Netzer,17.0,False,False
1971-12-06,Alemania,Albania,Alemania,Jürgen Grabowski,45.0,False,False
1971-04-09,Austria,Suecia,Austria,Josef Stering,23.0,False,False
1971-08-09,Noruega,Francia,Francia,Jacques Vergnes,33.0,False,False
